;Unnamed: 0;Class;Code;Price;SalesUnit;Weight;WeightUnit;Length;Height;Width;Thickness;Diameter;Name;ShortDescription;Description;SmallImageURL;ImageURL;Material;Co2Em;CVCF;Waste Factor;Reuse;Recycled;Energy Recovery;Final Disposal;Hazardous Waste;Recycled Share
26;113;Metal sheets;KU50304M;1735.07.00;piece;180;piece;1500;;3000.00.00;5.00;;Kuumavalssattu 1D RST levy 5.0x1500x3000mm;"Materiaali: Kuumavalssattu 1DRST AISI304

Koko: 1500x3000mm

Paksuus: 5.0mm";"Materiaali: Kuumavalssattu 1D HST AISI316L

Koko: 1500x3000mm

Paksuus: 5.0mm

Paino: 180kg/kpl

Materiaali: Kuumavalssattu 1D HST AISI316LKoko: 1500x3000mmPaksuus: 10.0mmPaino: 360kg/kplKäyttö esim. julkisivut, hissit, kaupat jne1D = Kuumavalssattu, lämpökäsitelty ja peitattu. Pinnanlaatu hilseetön.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä. Myös yleinen pinnanlaatu jatkojalostukseen. Hiontajäljet ovat sallittuja. Ei yhtä siisti kuin 2D tai 2B.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E6B/44AE/AADE/F7CC/CBDE/0A28/105F/2FE1/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E6B/44AE/AADE/F7CC/CBDE/0A28/105F/2FE1/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
27;114;Metal sheets;KU60304M;2082.09.00;piece;216;piece;1500;;3000.00.00;6.00;;Kuumavalssattu 1D RST levy 6.0x1500x3000mm;"Materiaali: Kuumavalssattu 1DRST AISI304

Koko: 1500x3000mm

Paksuus: 6.0mm";"Materiaali: Kuumavalssattu 1D HST AISI316L

Koko: 1500x3000mm

Paksuus: 6.0mm

Paino: 216kg/kpl

Materiaali: Kuumavalssattu 1D HST AISI316LKoko: 1500x3000mmPaksuus: 10.0mmPaino: 360kg/kplKäyttö esim. julkisivut, hissit, kaupat jne1D = Kuumavalssattu, lämpökäsitelty ja peitattu. Pinnanlaatu hilseetön.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä. Myös yleinen pinnanlaatu jatkojalostukseen. Hiontajäljet ovat sallittuja. Ei yhtä siisti kuin 2D tai 2B.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E6B/4534/7E31/528A/802C/0A28/105F/2F32/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E6B/4534/7E31/528A/802C/0A28/105F/2F32/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
28;115;Metal sheets;KU80304M;2777.01.00;piece;288;piece;1500;;3000.00.00;8.00;;Kuumavalssattu 1D RST levy 8.0x1500x3000mm;"Materiaali: Kuumavalssattu 1DRST AISI304

Koko: 1500x3000mm

Paksuus: 8.0mm";"Materiaali: Kuumavalssattu 1D HST AISI316L

Koko: 1500x3000mm

Paksuus: 8.0mm

Paino: 288kg/kpl

Materiaali: Kuumavalssattu 1D HST AISI316LKoko: 1500x3000mmPaksuus: 10.0mmPaino: 360kg/kplKäyttö esim. julkisivut, hissit, kaupat jne1D = Kuumavalssattu, lämpökäsitelty ja peitattu. Pinnanlaatu hilseetön.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä. Myös yleinen pinnanlaatu jatkojalostukseen. Hiontajäljet ovat sallittuja. Ei yhtä siisti kuin 2D tai 2B.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E6B/46BA/CF6A/22F3/8B97/0A28/105F/513B/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E6B/46BA/CF6A/22F3/8B97/0A28/105F/513B/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
29;116;Metal sheets;500615;284.03.00;piece;24;piece;1000;;2000.00.00;1.05;;Kuviolevy 5WL 2R RST 1.5x1000x2000mm;"Levyn koko: 1000x2000mm

Levyn paksuus: 1.5mm

Tekniset tiedot: RST AISI304 1.4301";"Levyn koko: 1000x2000mm

Levyn paksuus: 1.5mm ja kuvio 0.15mm Kokonaiskorkeus 1,65mm

Malli: 5WL 2R

Tekniset tiedot: RST AISI304 1.4301

Paino: 24kg/kpl";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/ED95/FB4F/DCC7/8029/0A28/104A/E2E1/kuviolevy-5WL_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/ED95/FB4F/DCC7/8029/0A28/104A/E2E1/kuviolevy-5WL_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
30;117;Metal sheets;500619;540;piece;37.05.00;piece;1250;;2500.00.00;1.05;;Kuviolevy 5WL 2R RST 1.5x1250x2500mm;"Levyn koko: 1250x2500mm

Levyn paksuus: 1.5mm

Tekniset tiedot: RST AISI304 1.4301";"Levyn koko: 1250x2500mm

Levyn paksuus: 1.5mm ja kuvio 0.15mmKokonaiskorkeus 1,65mm

Malli: 5WL 2R

Tekniset tiedot: RST AISI304 1.4301

Paino: 37.5kg/kpl";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/EDEC/CBE3/859F/2A36/0A28/104A/E2CC/kuviolevy-5WL_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/EDEC/CBE3/859F/2A36/0A28/104A/E2CC/kuviolevy-5WL_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
31;118;Metal sheets;500611;165.07.00;piece;16;piece;1000;;2000.00.00;1;;Kuviolevy 5WL 2R RST 1x1000x2000mm;"Levyn koko: 1000x2000mm

Levyn paksuus: 1mm

Tekniset tiedot: RST AISI304 1.4301";"Levyn koko: 1000x2000mm

Levyn paksuus: 1mm ja kuvio 0.2mmKokonaiskorkeus 1,20mm

Malli: 5WL 2R

Tekniset tiedot: RST AISI304 1.4301

Paino: 16kg/kpl";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/EAD2/42AF/7717/B174/0A28/104A/28BD/kuviolevy-5WL_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/EAD2/42AF/7717/B174/0A28/104A/28BD/kuviolevy-5WL_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
32;119;Metal sheets;500612;228.06.00;piece;25;piece;1250;;2500.00.00;1;;Kuviolevy 5WL 2R RST 1x1250x2500mm;"Levyn koko: 1250x2500mm

Levyn paksuus: 1mm

Tekniset tiedot: RST AISI304 1.4301";"Levyn koko: 1250x2500mm

Levyn paksuus: 1mm ja kuvio 0.2mmKokonaiskorkeus 1,20mm

Malli: 5WL 2R

Tekniset tiedot: RST AISI304 1.4301

Paino: 25kg/kpl";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6024/E98F/904B/A28F/30E1/0A28/105F/3D28/kuviolevy-5WL_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/6024/E98F/904B/A28F/30E1/0A28/105F/3D28/kuviolevy-5WL_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
33;120;Metal sheets;500621;134.03.00;piece;12.08;piece;1000;;2000.00.00;0.08;;Kuviolevy 7WL 2R RST 0.8x1000x2000mm;"Levyn koko: 1000x2000mm

Levyn paksuus: 0.8mm

Tekniset tiedot: RST AISI304 1.4301";"Levyn koko: 1000x2000mm

Levyn paksuus: 0.8mm ja kuvio 0.6mmKokonaiskorkeus 1,40mm

Malli: 7WL 2R

Tekniset tiedot: RST AISI304 1.4301

Paino: 12.8kg/kpl";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/EE8A/E7D9/B277/A4B6/0A28/104A/E2D0/kuviolevy-7WL_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/EE8A/E7D9/B277/A4B6/0A28/104A/E2D0/kuviolevy-7WL_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
34;121;Metal sheets;500625;461.04.00;piece;37.05.00;piece;1250;;2500.00.00;1.05;;Kuviolevy 7WL 2R RST 1.5x1250x2500mm;"Levyn koko: 1250x2500mm

Levyn paksuus: 1.5mm

Tekniset tiedot: RST AISI304 1.4301";"Levyn koko: 1250x2500mm

Levyn paksuus: 1.5mm ja kuvio 0.5mmKokonaiskorkeus 2,0mm

Malli: 7WL

Tekniset tiedot: RST AISI304 1.4301

Paino: 37.5kg/kpl";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/EF73/4DC9/761E/0DD4/0A28/104A/B725/kuviolevy-7WL_s.png;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5DF9/EF73/4DC9/761E/0DD4/0A28/104A/B725/kuviolevy-7WL_m.png;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
35;122;Metal sheets;KY05304;68.06.00;piece;8;piece;1000;;2000.00.00;0.05;;Kylmävalssattu 2B RST levy 0.5x1000x2000mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1000x2000mm

Paksuus: 0.5mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1000x2000mm

Paksuus: 0.5mm

Paino: 8kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E61/FC42/3BF6/BC60/B8C2/0A28/105F/3B43/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E61/FC42/3BF6/BC60/B8C2/0A28/105F/3B43/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
36;123;Metal sheets;KY06304;85.07.00;piece;10;piece;1000;;2000.00.00;0.06;;Kylmävalssattu 2B RST levy 0.6x1000x2000mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1000x2000mm

Paksuus: 0.6mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1000x2000mm

Paksuus: 0.6mm

Paino: 10kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/3B8D/8101/6765/DDE5/0A28/105F/B9D3/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/3B8D/8101/6765/DDE5/0A28/105F/B9D3/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
37;124;Metal sheets;KY08304;111.04.00;piece;13;piece;1000;;2000.00.00;0.08;;Kylmävalssattu 2B RST levy 0.8x1000x2000mm;"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 0.8mm";"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 0.8mm

Paino: 13kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/06E8/A47F/4307/A262/0A28/105F/13E1/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/06E8/A47F/4307/A262/0A28/105F/13E1/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
38;125;Metal sheets;KY08304J;171.04.00;piece;20;piece;1250;;2500.00.00;0.08;;Kylmävalssattu 2B RST levy 0.8x1250x2500mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 0.8mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 0.8mm

Paino: 20kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne

2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.

Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0177/AF81/1AAB/F811/0A28/105F/179F/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0177/AF81/1AAB/F811/0A28/105F/179F/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
39;126;Metal sheets;KY08304M;248.06.00;piece;29;piece;1500;;3000.00.00;0.08;;Kylmävalssattu 2B RST levy 0.8x1500x3000mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1500x3000mm

Paksuus: 0.8mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1500x3000mm

Paksuus: 0.8mm

Paino: 29kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/02E8/C6A7/F6D3/712E/0A28/105F/BA23/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/02E8/C6A7/F6D3/712E/0A28/105F/BA23/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
40;127;Metal sheets;KY10304;137.01.00;piece;16;piece;1000;;2000.00.00;1.00;;Kylmävalssattu 2B RST levy 1.0x1000x2000mm;"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 1.0mm";"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 1.0mm

Paino: 16kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne

2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.

Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0EFE/04BA/FB39/3E4E/0A28/105F/0300/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0EFE/04BA/FB39/3E4E/0A28/105F/0300/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
41;128;Metal sheets;KY10304J;214.03.00;piece;25;piece;1250;;2500.00.00;1.00;;Kylmävalssattu 2B RST levy 1.0x1250x2500mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 1.0mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 1.0mm

Paino: 25kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne

2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.

Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0EFF/ED9B/37D1/A2DE/0A28/105F/0345/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0EFF/ED9B/37D1/A2DE/0A28/105F/0345/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
42;129;Metal sheets;KY10304M;308.06.00;piece;36;piece;1500;;3000.00.00;1.00;;Kylmävalssattu 2B RST levy 1.0x1500x3000mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1500x3000mm

Paksuus: 1.0mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1500x3000mm

Paksuus: 1.0mm

Paino: 36kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0EFF/0D10/1DC7/BDEF/0A28/105F/03B3/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/0EFF/0D10/1DC7/BDEF/0A28/105F/03B3/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
43;130;Metal sheets;KY125304;171.04.00;piece;20;piece;1000;;2000.00.00;1.25;;Kylmävalssattu 2B RST levy 1.25x1000x2000mm;"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 1.25mm";"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 1.25mm

Paino: 20kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E4/B1A7/9E75/AEE8/0A28/105F/5185/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E4/B1A7/9E75/AEE8/0A28/105F/5185/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
44;131;Metal sheets;KY125304J;265.07.00;piece;31;piece;1250;;2500.00.00;1.25;;Kylmävalssattu 2B RST levy 1.25x1250x2500mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 1.25mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 1.25mm

Paino: 31kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne

2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.

Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/13B8/4009/B7E2/0A28/105F/5148/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/13B8/4009/B7E2/0A28/105F/5148/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
45;132;Metal sheets;KY125304M;385.07.00;piece;45;piece;1500;;3000.00.00;1.25;;Kylmävalssattu 2B RST levy 1.25x1500x3000mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1500x3000mm

Paksuus: 1.25mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1500x3000mm

Paksuus: 1.25mm

Paino: 45kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/846F/8CDC/448E/0A28/105F/514E/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/12E5/846F/8CDC/448E/0A28/105F/514E/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
46;133;Metal sheets;KY15304;205.07.00;piece;24;piece;1000;;2000.00.00;1.05;;Kylmävalssattu 2B RST levy 1.5x1000x2000mm;"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 1.5mm";"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 1.5mm

Paino: 24kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7B/D28C/9C07/BF57/0A28/105F/C903/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7B/D28C/9C07/BF57/0A28/105F/C903/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
47;134;Metal sheets;KY15304J;325.07.00;piece;38;piece;1250;;2500.00.00;1.05;;Kylmävalssattu 2B RST levy 1.5x1250x2500mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 1.5mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 1.5mm

Paino: 38kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7B/5E88/D9C1/5D36/0A28/105F/C980/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7B/5E88/D9C1/5D36/0A28/105F/C980/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
48;135;Metal sheets;KY15304M;462.09.00;piece;54;piece;1500;;3000.00.00;1.05;;Kylmävalssattu 2B RST levy 1.5x1500x3000mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1500x3000mm

Paksuus: 1.5mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1500x3000mm

Paksuus: 1.5mm

Paino: 54kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7C/5D9F/06AF/84E8/0A28/105F/C959/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2C7C/5D9F/06AF/84E8/0A28/105F/C959/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
49;136;Metal sheets;KY20304;269.07.00;piece;32;piece;1000;;2000.00.00;2.00;;Kylmävalssattu 2B RST levy 2.0x1000x2000mm;"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 2.0mm";"Materiaali: Kylmävalssattu 2BRST AISI304

Koko: 1000x2000mm

Paksuus: 2.0mm

Paino: 32kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne

2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.

Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2EE0/8B29/5D52/9021/0A28/105F/1006/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2EE0/8B29/5D52/9021/0A28/105F/1006/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
50;137;Metal sheets;KY20304J;428.06.00;piece;50;piece;1250;;2500.00.00;2.00;;Kylmävalssattu 2B RST levy 2.0x1250x2500mm;"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 2.0mm";"Materiaali: Kylmävalssattu 2B RST AISI304

Koko: 1250x2500mm

Paksuus: 2.0mm

Paino: 50kg/kpl

Käyttö esim. julkisivut, hissit, kaupat jne

2B = Kylmävalssattu, lämpökäsitelty, peitattu ja viimeistely valssattu. Pinnanlaatu silemämpi kuin 2D.

Tavallinen pinnanlaatu useimmille teräksille haluttaessa hyvää korroosionkestävyyttä, sileyttä ja tasomaisuutta. Myös yleinen pinnanlaatu jatkojalostukseen.";https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2EE1/28F5/03A7/2C3E/0A28/105F/1089/RST-levy-cronvall_s.jpg;https://www.cronvall.fi/WebRoot/Cronvall/Shops/CronvallShop/5E62/2EE1/28F5/03A7/2C3E/0A28/105F/1089/RST-levy-cronvall_m.jpg;Non-rusting steel;4.10;1.20;1.03;0;95;0;5;0;65
